CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
2946,PREVENTION_CORRUPTION,7,2,2
2946,IPC,406,3,3
2947,MV,184,1,1
2947,MV,185,2,2
2948,IPC,363,1,1
2949,IPC,304,1,1
2950,POCSO,8,1,1
2950,POCSO,12,2,2
2950,POCSO,6,3,3
2951,POCSO,4,1,1
2951,POCSO,12,2,2
2952,IT_ACT,66,1,1
2953,IPC,379,1,1
2953,IPC,380,2,2
2953,IPC,395,3,3
2954,POCSO,8,1,1
2954,POCSO,6,2,2
2954,POCSO,4,3,3
2955,IPC,395,1,1
2955,IPC,420,2,2
2955,IPC,379,3,3
2956,IPC,379,1,1
2957,MV,184,1,1
2957,MV,196,2,2
2958,IPC,363,1,1
2959,NDPS,8,1,1
2960,ARMS,27,1,1
2960,ARMS,25,2,2
2960,IPC,506,3,3
2961,NDPS,22,1,1
2962,PREVENTION_CORRUPTION,13,1,1
2963,IPC,304,1,1
2963,BNS,103,2,2
2964,IPC,363,1,1
2964,POCSO,4,2,2
2964,POCSO,6,3,3
2965,IPC,506,1,1
2966,NDPS,21,1,1
2966,NDPS,8,2,2
2967,IPC,376,1,1
2967,DV,12,2,2
2967,IPC,363,3,3
2968,IPC,325,1,1
2969,IPC,498A,1,1
2969,IPC,376,2,2
2970,IT_ACT,66C,1,1
2970,IT_ACT,66,2,2
2971,GAMBLING,4,1,1
2971,ARMS,27,2,2
2972,IPC,363,1,1
2972,DV,12,2,2
2973,PREVENTION_CORRUPTION,13,1,1
2973,PREVENTION_CORRUPTION,7,2,2
2974,IPC,354,1,1
2975,IPC,392,1,1
2975,BNS,303,2,2
2975,IPC,380,3,3
2976,IPC,324,1,1
2977,PREVENTION_CORRUPTION,7,1,1
2977,PREVENTION_CORRUPTION,13,2,2
2978,MV,196,1,1
2979,IPC,406,1,1
2980,IT_ACT,66,1,1
2980,IT_ACT,66C,2,2
2981,MV,196,1,1
2981,MV,177,2,2
2981,MV,184,3,3
2982,POCSO,12,1,1
2982,IPC,363,2,2
2982,POCSO,4,3,3
2983,PREVENTION_CORRUPTION,13,1,1
2984,IT_ACT,66,1,1
2984,IT_ACT,66C,2,2
2984,IT_ACT,67,3,3
2985,MV,177,1,1
2985,MV,185,2,2
2985,MV,184,3,3
2986,IPC,363,1,1
2986,IPC,354,2,2
2987,IPC,376,1,1
2987,DV,12,2,2
2987,IPC,354,3,3
2988,MV,185,1,1
2988,MV,177,2,2
2989,ARMS,25,1,1
2989,IPC,506,2,2
2990,NDPS,22,1,1
2991,PREVENTION_CORRUPTION,13,1,1
2992,PREVENTION_CORRUPTION,13,1,1
2993,NDPS,20,1,1
2993,NDPS,21,2,2
2994,BNS,103,1,1
2994,BNS,109,2,2
2995,IPC,506,1,1
2996,POCSO,8,1,1
2996,POCSO,4,2,2
2996,IPC,363,3,3
2997,PREVENTION_CORRUPTION,13,1,1
2998,IT_ACT,67,1,1
2998,IT_ACT,66C,2,2
2999,GAMBLING,4,1,1
3000,IPC,307,1,1
3001,IPC,363,1,1
3002,POCSO,12,1,1
3002,POCSO,6,2,2
3003,IPC,380,1,1
3003,IPC,395,2,2
3003,IPC,379,3,3
3004,POCSO,8,1,1
3005,MV,177,1,1
3006,PREVENTION_CORRUPTION,13,1,1
3007,IT_ACT,66C,1,1
3008,IT_ACT,67,1,1
3009,NDPS,8,1,1
3009,NDPS,20,2,2
3009,NDPS,21,3,3
3010,IT_ACT,67,1,1
3010,IT_ACT,66,2,2
3011,ARMS,25,1,1
3011,ARMS,27,2,2
3012,NDPS,8,1,1
3012,NDPS,20,2,2
3012,NDPS,22,3,3
3013,PREVENTION_CORRUPTION,13,1,1
3014,IPC,498A,1,1
3014,IPC,376,2,2
3014,IPC,354,3,3
3015,POCSO,4,1,1
3016,MV,184,1,1
3016,MV,177,2,2
3016,MV,196,3,3
3017,DV,12,1,1
3018,IPC,420,1,1
3018,IPC,380,2,2
3019,NDPS,8,1,1
3019,NDPS,21,2,2
3019,NDPS,20,3,3
3020,IPC,379,1,1
3020,BNS,303,2,2
3020,IPC,406,3,3
3021,PREVENTION_CORRUPTION,7,1,1
3021,IPC,406,2,2
3022,POCSO,8,1,1
3023,ARMS,27,1,1
3023,ARMS,25,2,2
3023,GAMBLING,4,3,3
3024,NDPS,27A,1,1
3024,NDPS,20,2,2
3024,NDPS,22,3,3
3025,IPC,376,1,1
3025,IPC,363,2,2
3026,PREVENTION_CORRUPTION,7,1,1
3026,PREVENTION_CORRUPTION,13,2,2
3027,IPC,406,1,1
3027,BNS,303,2,2
3028,IT_ACT,67,1,1
3029,IPC,363,1,1
3029,POCSO,4,2,2
3029,POCSO,8,3,3
3030,PREVENTION_CORRUPTION,7,1,1
3030,IPC,420,2,2
3030,IPC,406,3,3
3031,IT_ACT,66,1,1
3031,IT_ACT,66C,2,2
3032,BNS,109,1,1
3032,BNS,103,2,2
3032,IPC,325,3,3
3033,ARMS,25,1,1
3033,ARMS,27,2,2
3033,IPC,506,3,3
3034,IPC,395,1,1
3034,BNS,318,2,2
3034,IPC,406,3,3
3035,IPC,498A,1,1
3035,IPC,363,2,2
3035,IPC,376,3,3
3036,NDPS,21,1,1
3036,NDPS,8,2,2
3036,EXCISE,32,3,3
3037,IPC,302,1,1
3038,IPC,406,1,1
3038,IPC,420,2,2
3038,PREVENTION_CORRUPTION,7,3,3
3039,IPC,304,1,1
3039,IPC,324,2,2
3039,BNS,103,3,3
3040,NDPS,22,1,1
3041,PREVENTION_CORRUPTION,7,1,1
3042,IT_ACT,67,1,1
3043,PREVENTION_CORRUPTION,7,1,1
3043,PREVENTION_CORRUPTION,13,2,2
3044,PREVENTION_CORRUPTION,7,1,1
3044,PREVENTION_CORRUPTION,13,2,2
3045,IPC,506,1,1
3045,GAMBLING,4,2,2
3046,IPC,406,1,1
3046,BNS,303,2,2
3047,MV,185,1,1
3048,MV,196,1,1
3048,MV,177,2,2
3049,MV,185,1,1
3050,IT_ACT,66,1,1
3050,IT_ACT,66C,2,2
3051,POCSO,8,1,1
3051,POCSO,6,2,2
3051,IPC,363,3,3
3052,MV,184,1,1
3052,MV,185,2,2
3053,IT_ACT,66,1,1
3054,IT_ACT,66,1,1
3054,IT_ACT,67,2,2
3054,IT_ACT,66C,3,3
3055,IPC,506,1,1
3056,IPC,376,1,1
3056,IPC,354,2,2
3056,DV,12,3,3
3057,IT_ACT,66,1,1
3057,IT_ACT,66C,2,2
3057,IT_ACT,67,3,3
3058,BNS,109,1,1
3058,IPC,324,2,2
3058,IPC,307,3,3
3059,MV,196,1,1
3059,MV,185,2,2
3060,PREVENTION_CORRUPTION,13,1,1
3061,BNS,309,1,1
3061,IPC,379,2,2
3062,ARMS,27,1,1
3062,ARMS,25,2,2
3062,GAMBLING,4,3,3
3063,IPC,307,1,1
3063,BNS,103,2,2
3063,IPC,302,3,3
3064,BNS,318,1,1
3064,BNS,303,2,2
3065,IPC,420,1,1
3066,IT_ACT,66C,1,1
3066,IT_ACT,66,2,2
3066,IT_ACT,67,3,3
3067,IPC,420,1,1
3068,IPC,406,1,1
3068,IPC,420,2,2
3069,MV,196,1,1
3069,MV,185,2,2
3069,MV,177,3,3
3070,IT_ACT,66,1,1
3070,IT_ACT,66C,2,2
3070,IT_ACT,67,3,3
3071,IPC,363,1,1
3071,POCSO,6,2,2
3071,POCSO,8,3,3
3072,GAMBLING,4,1,1
3072,ARMS,25,2,2
3073,POCSO,6,1,1
3074,EXCISE,32,1,1
3074,NDPS,21,2,2
3075,NDPS,22,1,1
3075,NDPS,8,2,2
3075,EXCISE,32,3,3
3076,BNS,109,1,1
3077,NDPS,20,1,1
3078,IPC,406,1,1
3079,PREVENTION_CORRUPTION,7,1,1
3079,PREVENTION_CORRUPTION,13,2,2
3080,PREVENTION_CORRUPTION,7,1,1
3080,PREVENTION_CORRUPTION,13,2,2
3081,IPC,420,1,1
3081,IPC,406,2,2
3082,BNS,309,1,1
3082,IPC,379,2,2
3082,BNS,318,3,3
3083,MV,184,1,1
3084,IPC,406,1,1
3084,PREVENTION_CORRUPTION,7,2,2
3085,IPC,406,1,1
3086,POCSO,12,1,1
3086,POCSO,8,2,2
3087,IPC,304,1,1
3087,IPC,324,2,2
3087,IPC,325,3,3
3088,IPC,406,1,1
3088,PREVENTION_CORRUPTION,7,2,2
3088,IPC,420,3,3
3089,ARMS,25,1,1
3089,ARMS,27,2,2
3090,BNS,303,1,1
3091,MV,196,1,1
3092,IPC,406,1,1
3092,IPC,420,2,2
3092,PREVENTION_CORRUPTION,7,3,3
3093,IPC,304,1,1
3093,BNS,103,2,2
3094,BNS,309,1,1
3094,IPC,380,2,2
3095,IT_ACT,66C,1,1
3096,NDPS,27A,1,1
3096,EXCISE,32,2,2
3096,NDPS,22,3,3
3097,IPC,420,1,1
3097,BNS,309,2,2
3097,BNS,303,3,3
3098,PREVENTION_CORRUPTION,7,1,1
3098,PREVENTION_CORRUPTION,13,2,2
3099,IPC,379,1,1
3099,IPC,380,2,2
3100,IPC,406,1,1
3100,PREVENTION_CORRUPTION,7,2,2
3101,ARMS,25,1,1
3101,GAMBLING,4,2,2
3102,IPC,380,1,1
3102,IPC,379,2,2
3103,PREVENTION_CORRUPTION,7,1,1
3103,IPC,420,2,2
3103,IPC,406,3,3
3104,IT_ACT,67,1,1
3104,IT_ACT,66,2,2
3105,IPC,307,1,1
3105,IPC,324,2,2
3106,IPC,354,1,1
3107,BNS,318,1,1
3107,IPC,379,2,2
3108,POCSO,4,1,1
3109,IT_ACT,67,1,1
3109,IT_ACT,66C,2,2
3110,IPC,363,1,1
3111,IPC,324,1,1
3111,IPC,302,2,2
3112,MV,177,1,1
3113,IPC,498A,1,1
3113,IPC,376,2,2
3114,POCSO,4,1,1
3115,IPC,376,1,1
3116,NDPS,27A,1,1
3116,NDPS,8,2,2
3117,IPC,363,1,1
3117,IPC,354,2,2
3118,PREVENTION_CORRUPTION,13,1,1
3119,IPC,395,1,1
3119,BNS,303,2,2
3120,IPC,325,1,1
3120,IPC,324,2,2
3121,MV,196,1,1
3121,MV,184,2,2
3122,PREVENTION_CORRUPTION,7,1,1
3123,PREVENTION_CORRUPTION,7,1,1
3124,POCSO,6,1,1
3124,POCSO,4,2,2
3124,POCSO,12,3,3
3125,POCSO,8,1,1
3125,IPC,363,2,2
3126,IPC,302,1,1
3127,IPC,506,1,1
3127,GAMBLING,4,2,2
3127,ARMS,25,3,3
3128,IPC,395,1,1
3128,IPC,392,2,2
3129,IPC,379,1,1
3129,IPC,420,2,2
3129,BNS,309,3,3
3130,IT_ACT,66C,1,1
3130,IT_ACT,66,2,2
3130,IT_ACT,67,3,3
3131,IPC,363,1,1
3131,IPC,498A,2,2
3132,IPC,420,1,1
3132,IPC,406,2,2
3133,POCSO,4,1,1
3134,IT_ACT,66C,1,1
3134,IT_ACT,67,2,2
3135,MV,196,1,1
3135,MV,185,2,2
3136,IPC,506,1,1
3137,GAMBLING,4,1,1
3138,BNS,309,1,1
3138,IPC,380,2,2
3138,BNS,303,3,3
3139,POCSO,6,1,1
3139,POCSO,4,2,2
3139,POCSO,12,3,3
3140,MV,196,1,1
3141,PREVENTION_CORRUPTION,7,1,1
3142,MV,177,1,1
3142,MV,185,2,2
3143,ARMS,25,1,1
3143,GAMBLING,4,2,2
3144,PREVENTION_CORRUPTION,13,1,1
3144,PREVENTION_CORRUPTION,7,2,2
3145,IPC,506,1,1
3145,ARMS,27,2,2
3146,IPC,420,1,1
3147,NDPS,8,1,1
3147,NDPS,20,2,2
3147,NDPS,22,3,3
3148,ARMS,25,1,1
3148,GAMBLING,4,2,2
3148,ARMS,27,3,3
3149,ARMS,27,1,1
3150,NDPS,8,1,1
3150,NDPS,20,2,2
3151,IPC,354,1,1
3152,IT_ACT,66C,1,1
3152,IT_ACT,67,2,2
3152,IT_ACT,66,3,3
3153,IPC,395,1,1
3153,BNS,309,2,2
3154,PREVENTION_CORRUPTION,13,1,1
3154,PREVENTION_CORRUPTION,7,2,2
3155,IPC,420,1,1
3156,IPC,406,1,1
3156,BNS,318,2,2
3156,IPC,379,3,3
3157,POCSO,4,1,1
3157,POCSO,8,2,2
3157,POCSO,6,3,3
3158,NDPS,8,1,1
3159,IT_ACT,66C,1,1
3160,PREVENTION_CORRUPTION,7,1,1
3161,BNS,318,1,1
3161,IPC,420,2,2
3162,IPC,498A,1,1
3162,DV,12,2,2
3162,IPC,354,3,3
3163,IPC,420,1,1
3163,IPC,406,2,2
3164,IPC,363,1,1
3164,POCSO,8,2,2
3164,POCSO,6,3,3
3165,PREVENTION_CORRUPTION,7,1,1
3166,NDPS,27A,1,1
3166,NDPS,8,2,2
3166,NDPS,21,3,3
3167,MV,196,1,1
3168,IT_ACT,66C,1,1
3169,POCSO,4,1,1
3170,IPC,420,1,1
3170,IPC,406,2,2
3171,IPC,420,1,1
3171,IPC,406,2,2
3171,PREVENTION_CORRUPTION,7,3,3
3172,ARMS,27,1,1
3173,NDPS,20,1,1
3173,NDPS,27A,2,2
3174,IPC,325,1,1
3174,IPC,307,2,2
3174,IPC,304,3,3
3175,POCSO,4,1,1
3175,IPC,363,2,2
3175,POCSO,8,3,3
3176,IPC,420,1,1
3176,IPC,406,2,2
3177,NDPS,8,1,1
3178,DV,12,1,1
3178,IPC,354,2,2
3178,IPC,376,3,3
3179,PREVENTION_CORRUPTION,7,1,1
3180,PREVENTION_CORRUPTION,7,1,1
3180,IPC,406,2,2
3180,IPC,420,3,3
3181,DV,12,1,1
3181,IPC,363,2,2
3182,PREVENTION_CORRUPTION,7,1,1
3182,IPC,420,2,2
3183,PREVENTION_CORRUPTION,13,1,1
3183,PREVENTION_CORRUPTION,7,2,2
3184,IPC,420,1,1
3184,IPC,406,2,2
3184,PREVENTION_CORRUPTION,7,3,3
3185,IPC,380,1,1
3186,DV,12,1,1
3186,IPC,363,2,2
3186,IPC,354,3,3
3187,EXCISE,32,1,1
3188,NDPS,8,1,1
3189,NDPS,27A,1,1
3189,NDPS,22,2,2
3190,IT_ACT,66C,1,1
3190,IT_ACT,66,2,2
3190,IT_ACT,67,3,3
3191,BNS,309,1,1
3191,BNS,303,2,2
3191,IPC,406,3,3
3192,IPC,302,1,1
3192,IPC,304,2,2
3193,IPC,380,1,1
3193,IPC,392,2,2
3193,BNS,309,3,3
3194,IPC,363,1,1
3195,IPC,307,1,1
3195,IPC,304,2,2
3196,IPC,392,1,1
3196,IPC,379,2,2
3196,IPC,406,3,3
3197,IPC,420,1,1
3197,IPC,392,2,2
3197,BNS,318,3,3
3198,POCSO,8,1,1
3198,POCSO,6,2,2
3199,ARMS,25,1,1
3199,GAMBLING,4,2,2
3199,IPC,506,3,3
3200,IPC,380,1,1
3201,NDPS,27A,1,1
3201,NDPS,22,2,2
3202,POCSO,8,1,1
3203,IPC,420,1,1
3203,IPC,406,2,2
3204,PREVENTION_CORRUPTION,13,1,1
3204,PREVENTION_CORRUPTION,7,2,2
3205,MV,185,1,1
3205,MV,196,2,2
3205,MV,184,3,3
3206,PREVENTION_CORRUPTION,7,1,1
3206,PREVENTION_CORRUPTION,13,2,2
3207,IPC,406,1,1
3207,PREVENTION_CORRUPTION,7,2,2
3207,IPC,420,3,3
3208,BNS,318,1,1
3208,IPC,380,2,2
3208,IPC,406,3,3
3209,IPC,325,1,1
3210,IPC,406,1,1
3210,PREVENTION_CORRUPTION,7,2,2
3210,IPC,420,3,3
3211,MV,177,1,1
3212,NDPS,20,1,1
3212,EXCISE,32,2,2
3213,GAMBLING,4,1,1
3213,ARMS,27,2,2
3213,IPC,506,3,3
3214,BNS,109,1,1
3214,IPC,325,2,2
3215,MV,184,1,1
3216,IT_ACT,66C,1,1
3216,IT_ACT,67,2,2
3217,IT_ACT,66,1,1
3218,EXCISE,32,1,1
3219,IPC,380,1,1
3219,IPC,379,2,2
3220,IPC,379,1,1
3221,PREVENTION_CORRUPTION,7,1,1
3222,IPC,376,1,1
3223,IPC,307,1,1
3223,IPC,304,2,2
3224,PREVENTION_CORRUPTION,13,1,1
3225,IT_ACT,67,1,1
3225,IT_ACT,66,2,2
3225,IT_ACT,66C,3,3
3226,IPC,380,1,1
3227,IPC,506,1,1
3227,ARMS,27,2,2
3228,ARMS,27,1,1
3229,GAMBLING,4,1,1
3230,IT_ACT,66C,1,1
3230,IT_ACT,66,2,2
3230,IT_ACT,67,3,3
3231,POCSO,12,1,1
3232,PREVENTION_CORRUPTION,7,1,1
3233,POCSO,4,1,1
3233,IPC,363,2,2
3233,POCSO,8,3,3
3234,POCSO,4,1,1
3235,BNS,309,1,1
3235,IPC,392,2,2
3236,IPC,376,1,1
3236,IPC,498A,2,2
3237,PREVENTION_CORRUPTION,13,1,1
3237,PREVENTION_CORRUPTION,7,2,2
3238,IPC,363,1,1
3238,POCSO,4,2,2
3238,POCSO,12,3,3
3239,MV,196,1,1
3240,PREVENTION_CORRUPTION,7,1,1
3241,MV,185,1,1
3241,MV,177,2,2
3242,POCSO,4,1,1
3242,POCSO,6,2,2
3243,IPC,304,1,1
3244,IPC,302,1,1
3245,NDPS,8,1,1
3245,EXCISE,32,2,2
3246,IPC,420,1,1
3246,PREVENTION_CORRUPTION,7,2,2
3246,IPC,406,3,3
3247,ARMS,27,1,1
3248,IPC,304,1,1
3249,MV,196,1,1
3249,MV,177,2,2
3249,MV,184,3,3
3250,IPC,325,1,1
3251,IPC,506,1,1
3251,GAMBLING,4,2,2
3252,ARMS,27,1,1
3252,GAMBLING,4,2,2
3253,IPC,420,1,1
3253,IPC,406,2,2
3254,BNS,318,1,1
3255,PREVENTION_CORRUPTION,7,1,1
3256,PREVENTION_CORRUPTION,7,1,1
3256,IPC,420,2,2
3256,IPC,406,3,3
3257,IPC,379,1,1
3258,IPC,420,1,1
3259,IT_ACT,67,1,1
3259,IT_ACT,66,2,2
3260,GAMBLING,4,1,1
3260,ARMS,25,2,2
3261,POCSO,6,1,1
3261,POCSO,12,2,2
3261,POCSO,8,3,3
3262,PREVENTION_CORRUPTION,7,1,1
3262,IPC,406,2,2
3262,IPC,420,3,3
3263,IPC,363,1,1
3263,POCSO,4,2,2
3264,ARMS,27,1,1
3265,BNS,318,1,1
3266,IPC,307,1,1
3266,IPC,324,2,2
3266,IPC,302,3,3
3267,BNS,103,1,1
3268,MV,185,1,1
3268,MV,177,2,2
3268,MV,196,3,3
3269,IPC,498A,1,1
3270,GAMBLING,4,1,1
3271,PREVENTION_CORRUPTION,13,1,1
3271,PREVENTION_CORRUPTION,7,2,2
3272,PREVENTION_CORRUPTION,7,1,1
3273,POCSO,4,1,1
3273,POCSO,8,2,2
3274,NDPS,20,1,1
3275,IPC,363,1,1
3275,IPC,498A,2,2
3275,IPC,376,3,3
3276,BNS,103,1,1
3276,IPC,307,2,2
3276,BNS,109,3,3
3277,ARMS,27,1,1
3278,PREVENTION_CORRUPTION,7,1,1
3279,BNS,309,1,1
3279,IPC,420,2,2
3280,MV,184,1,1
3280,MV,177,2,2
3281,MV,196,1,1
3282,POCSO,4,1,1
3282,POCSO,8,2,2
3282,IPC,363,3,3
3283,PREVENTION_CORRUPTION,7,1,1
3283,IPC,420,2,2
3284,IPC,406,1,1
3284,IPC,395,2,2
3284,BNS,318,3,3
3285,PREVENTION_CORRUPTION,13,1,1
3285,PREVENTION_CORRUPTION,7,2,2
3286,IPC,506,1,1
3286,GAMBLING,4,2,2
3286,ARMS,27,3,3
3287,IPC,363,1,1
3288,PREVENTION_CORRUPTION,13,1,1
3289,IPC,498A,1,1
3289,IPC,363,2,2
3289,IPC,376,3,3
3290,MV,177,1,1
3290,MV,185,2,2
3291,PREVENTION_CORRUPTION,13,1,1
3291,PREVENTION_CORRUPTION,7,2,2
3292,MV,185,1,1
3292,MV,196,2,2
3293,IPC,406,1,1
3294,IPC,420,1,1
3295,IPC,354,1,1
3295,IPC,363,2,2
3295,DV,12,3,3
3296,IPC,302,1,1
3296,BNS,109,2,2
3296,IPC,304,3,3
3297,MV,177,1,1
3297,MV,185,2,2
3298,IPC,406,1,1
3298,PREVENTION_CORRUPTION,7,2,2
3299,POCSO,8,1,1
3299,POCSO,12,2,2
3299,IPC,363,3,3
3300,ARMS,27,1,1
3300,ARMS,25,2,2
3300,GAMBLING,4,3,3
3301,PREVENTION_CORRUPTION,13,1,1
3302,BNS,109,1,1
3303,MV,185,1,1
3303,MV,196,2,2
3304,IPC,376,1,1
3304,IPC,354,2,2
3304,DV,12,3,3
3305,IPC,392,1,1
3305,BNS,303,2,2
3305,IPC,406,3,3
3306,IPC,420,1,1
3307,IPC,302,1,1
3308,POCSO,4,1,1
3309,IT_ACT,66C,1,1
3309,IT_ACT,67,2,2
3309,IT_ACT,66,3,3
3310,BNS,103,1,1
3311,MV,196,1,1
3311,MV,177,2,2
3312,IPC,498A,1,1
3312,DV,12,2,2
3313,PREVENTION_CORRUPTION,7,1,1
3313,IPC,406,2,2
3313,IPC,420,3,3
3314,IPC,392,1,1
3314,BNS,309,2,2
3315,PREVENTION_CORRUPTION,13,1,1
3315,PREVENTION_CORRUPTION,7,2,2
3316,IPC,506,1,1
3316,ARMS,25,2,2
3317,PREVENTION_CORRUPTION,7,1,1
3317,IPC,406,2,2
3317,IPC,420,3,3
3318,GAMBLING,4,1,1
3318,ARMS,25,2,2
3318,IPC,506,3,3
3319,BNS,109,1,1
3320,MV,177,1,1
3320,MV,196,2,2
3321,PREVENTION_CORRUPTION,13,1,1
3322,BNS,109,1,1
3322,IPC,325,2,2
3322,IPC,324,3,3
3323,GAMBLING,4,1,1
3323,IPC,506,2,2
3324,MV,184,1,1
3324,MV,177,2,2
3325,GAMBLING,4,1,1
3326,MV,185,1,1
3326,MV,184,2,2
3326,MV,177,3,3
3327,POCSO,8,1,1
3328,ARMS,27,1,1
3328,ARMS,25,2,2
3329,IT_ACT,67,1,1
3330,IPC,498A,1,1
3330,IPC,376,2,2
3330,IPC,354,3,3
3331,IPC,506,1,1
3332,IT_ACT,66,1,1
3332,IT_ACT,67,2,2
3333,IT_ACT,66C,1,1
3333,IT_ACT,67,2,2
3334,IPC,392,1,1
3334,IPC,379,2,2
3334,BNS,309,3,3
3335,ARMS,25,1,1
3335,IPC,506,2,2
3336,PREVENTION_CORRUPTION,7,1,1
3336,IPC,406,2,2
3337,MV,185,1,1
3337,MV,177,2,2
3337,MV,196,3,3
3338,POCSO,8,1,1
3338,IPC,363,2,2
3339,EXCISE,32,1,1
3339,NDPS,21,2,2
3339,NDPS,27A,3,3
3340,NDPS,22,1,1
3341,ARMS,27,1,1
3341,IPC,506,2,2
3341,ARMS,25,3,3
3342,MV,184,1,1
3342,MV,177,2,2
3342,MV,196,3,3
3343,IT_ACT,66C,1,1
3343,IT_ACT,66,2,2
3344,IPC,363,1,1
3344,POCSO,6,2,2
3344,POCSO,8,3,3
3345,POCSO,8,1,1
3345,POCSO,4,2,2
3345,POCSO,6,3,3
3346,GAMBLING,4,1,1
3347,POCSO,12,1,1
3347,POCSO,4,2,2
3348,NDPS,8,1,1
3348,NDPS,22,2,2
3349,MV,196,1,1
3350,IPC,498A,1,1
3351,IPC,392,1,1
3351,BNS,303,2,2
3351,BNS,309,3,3
3352,NDPS,22,1,1
3353,IPC,307,1,1
3354,PREVENTION_CORRUPTION,13,1,1
3354,PREVENTION_CORRUPTION,7,2,2
3355,PREVENTION_CORRUPTION,7,1,1
3356,IPC,392,1,1
3356,IPC,406,2,2
3357,POCSO,4,1,1
3357,POCSO,12,2,2
3357,POCSO,8,3,3
3358,MV,196,1,1
3358,MV,185,2,2
3358,MV,177,3,3
3359,POCSO,4,1,1
3359,POCSO,6,2,2
3359,POCSO,12,3,3
3360,IPC,307,1,1
3360,BNS,103,2,2
3361,IPC,420,1,1
3362,NDPS,8,1,1
3362,NDPS,27A,2,2
3362,NDPS,21,3,3
3363,POCSO,6,1,1
3364,POCSO,4,1,1
3365,BNS,303,1,1
3365,BNS,309,2,2
3366,ARMS,25,1,1
3367,IPC,354,1,1
3368,BNS,318,1,1
3368,IPC,420,2,2
3369,BNS,318,1,1
3369,IPC,380,2,2
3370,IPC,376,1,1
3371,PREVENTION_CORRUPTION,7,1,1
3371,PREVENTION_CORRUPTION,13,2,2
3372,MV,177,1,1
3373,BNS,103,1,1
3373,IPC,324,2,2
3373,IPC,304,3,3
3374,ARMS,27,1,1
3374,ARMS,25,2,2
3374,GAMBLING,4,3,3
3375,PREVENTION_CORRUPTION,7,1,1
3376,POCSO,4,1,1
3377,PREVENTION_CORRUPTION,7,1,1
3377,PREVENTION_CORRUPTION,13,2,2
3378,GAMBLING,4,1,1
3378,ARMS,25,2,2
3378,IPC,506,3,3
3379,IPC,302,1,1
3379,BNS,109,2,2
3380,GAMBLING,4,1,1
3381,MV,184,1,1
3381,MV,196,2,2
3382,PREVENTION_CORRUPTION,7,1,1
3383,MV,177,1,1
3383,MV,196,2,2
3384,IPC,363,1,1
3385,IT_ACT,67,1,1
3385,IT_ACT,66,2,2
3386,ARMS,25,1,1
3387,IPC,506,1,1
3387,ARMS,25,2,2
3387,ARMS,27,3,3
3388,PREVENTION_CORRUPTION,7,1,1
3389,ARMS,27,1,1
3389,IPC,506,2,2
3390,POCSO,6,1,1
3390,POCSO,4,2,2
3391,PREVENTION_CORRUPTION,13,1,1
3392,IPC,324,1,1
3392,IPC,304,2,2
3392,IPC,307,3,3
3393,IPC,420,1,1
3393,IPC,406,2,2
3393,IPC,392,3,3
3394,MV,185,1,1
3395,IPC,406,1,1
3396,IPC,304,1,1
3397,IT_ACT,66C,1,1
3398,PREVENTION_CORRUPTION,13,1,1
3398,PREVENTION_CORRUPTION,7,2,2
3399,BNS,318,1,1
3399,IPC,420,2,2
3400,IPC,420,1,1
3400,IPC,406,2,2
3400,PREVENTION_CORRUPTION,7,3,3
3401,IT_ACT,66C,1,1
3402,NDPS,8,1,1
3402,NDPS,27A,2,2
3402,EXCISE,32,3,3
3403,IPC,363,1,1
3403,POCSO,4,2,2
3403,POCSO,6,3,3
3404,MV,185,1,1
3405,MV,184,1,1
3405,MV,185,2,2
3405,MV,177,3,3
3406,IPC,363,1,1
3407,POCSO,8,1,1
3407,POCSO,6,2,2
3407,POCSO,12,3,3
3408,IPC,406,1,1
3408,IPC,420,2,2
3409,IPC,354,1,1
3409,IPC,363,2,2
3409,IPC,376,3,3
3410,MV,196,1,1
3410,MV,185,2,2
3410,MV,177,3,3
3411,BNS,309,1,1
3411,BNS,318,2,2
3412,MV,184,1,1
3412,MV,177,2,2
3413,MV,177,1,1
3414,POCSO,6,1,1
3415,POCSO,4,1,1
3415,POCSO,6,2,2
3416,IPC,304,1,1
3417,NDPS,8,1,1
3418,IPC,392,1,1
3418,IPC,406,2,2
3418,IPC,379,3,3
3419,GAMBLING,4,1,1
3419,ARMS,25,2,2
3419,IPC,506,3,3
3420,POCSO,6,1,1
3420,POCSO,4,2,2
3421,BNS,303,1,1
3421,IPC,379,2,2
3422,IPC,379,1,1
3423,IPC,304,1,1
3424,IPC,380,1,1
3425,IPC,376,1,1
3425,IPC,498A,2,2
3426,DV,12,1,1
3426,IPC,354,2,2
3427,PREVENTION_CORRUPTION,13,1,1
3427,PREVENTION_CORRUPTION,7,2,2
3428,IPC,363,1,1
3429,MV,184,1,1
3429,MV,196,2,2
3430,IT_ACT,66,1,1
3431,PREVENTION_CORRUPTION,13,1,1
3431,PREVENTION_CORRUPTION,7,2,2
3432,IPC,354,1,1
3432,IPC,363,2,2
3433,NDPS,22,1,1
3433,EXCISE,32,2,2
3433,NDPS,21,3,3
3434,PREVENTION_CORRUPTION,7,1,1
3434,IPC,406,2,2
3434,IPC,420,3,3
3435,ARMS,25,1,1
3436,PREVENTION_CORRUPTION,7,1,1
3437,IPC,420,1,1
3437,PREVENTION_CORRUPTION,7,2,2
3437,IPC,406,3,3
