ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateID,ArrestSurrenderDistrictID,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
2889,2104,1,2024-09-26,1,4,25,975,8,5270,true,false
2890,2105,1,2023-08-11,1,12,82,452,24,5271,true,false
2891,2106,1,2026-06-30,1,30,206,1088,59,5273,true,false
2892,2106,1,2026-06-30,1,19,130,881,59,5274,true,false
2893,2106,1,2026-06-30,1,17,116,392,59,5275,true,false
2894,2110,1,2024-05-02,1,11,78,108,21,5283,true,false
2895,2111,1,2023-08-31,1,22,152,615,43,5284,true,false
2896,2111,1,2023-07-23,1,22,151,1008,44,5285,true,false
2897,2112,1,2024-05-21,1,2,13,1121,4,5286,true,false
2898,2112,1,2024-10-15,1,2,15,872,3,5287,true,false
2899,2113,2,2026-06-30,1,25,173,1076,11,5289,true,false
2900,2114,1,2025-09-02,1,4,26,133,8,5292,true,false
2901,2114,1,2025-09-21,1,4,26,998,7,5293,true,false
2902,2115,1,2025-08-12,1,21,143,648,42,5295,true,false
2903,2115,1,2025-11-21,1,21,146,839,41,5296,true,false
2904,2116,1,2026-04-05,1,9,60,1150,17,5298,true,false
2905,2116,1,2026-02-24,1,9,62,551,17,5300,true,false
2906,2119,1,2026-05-25,1,27,188,1151,54,5309,true,false
2907,2120,1,2025-03-09,1,26,180,1151,51,5311,true,false
2908,2120,1,2025-06-01,1,26,182,266,51,5312,true,false
2909,2121,2,2023-06-17,1,29,204,1154,58,5313,true,false
2910,2123,1,2024-04-05,1,22,154,975,43,5316,true,false
2911,2123,1,2024-06-16,1,22,153,336,43,5317,true,false
2912,2123,1,2024-08-25,1,22,150,55,43,5319,true,false
2913,2124,1,2024-03-07,1,18,126,360,36,5320,true,false
2914,2125,1,2023-04-16,1,17,115,753,26,5321,true,false
2915,2126,1,2024-04-27,1,7,46,313,13,5322,true,false
2916,2126,1,2024-01-22,1,7,47,1135,14,5323,true,false
2917,2126,1,2024-03-28,1,7,46,133,14,5324,true,false
2918,2127,1,2025-06-05,1,12,84,958,3,5329,true,false
2919,2128,2,2025-02-09,1,19,130,161,38,5330,true,false
2920,2129,1,2026-05-25,1,12,83,488,23,5331,true,false
2921,2130,1,2024-06-08,1,29,201,324,58,5333,true,false
2922,2131,1,2026-06-30,1,11,75,286,21,5337,true,false
2923,2133,1,2024-10-15,1,26,183,551,25,5340,true,false
2924,2133,1,2024-06-14,1,12,85,256,26,5341,true,false
2925,2135,1,2026-06-22,1,30,210,363,42,5344,true,false
2926,2135,2,2026-06-30,1,11,78,163,41,5345,true,false
2927,2136,1,2026-06-21,1,11,77,1190,22,5347,true,false
2928,2136,1,2026-06-30,1,5,33,127,22,5349,true,false
2929,2137,1,2023-04-10,1,9,62,148,18,5350,true,false
2930,2138,1,2026-04-02,1,12,85,259,24,5352,true,false
2931,2138,1,2026-06-20,1,12,81,915,24,5353,true,false
2932,2139,1,2023-10-12,1,24,167,232,48,5354,true,false
2933,2139,1,2023-10-25,1,9,60,347,47,5356,true,false
2934,2140,1,2025-08-22,1,14,97,219,27,5358,true,false
2935,2141,1,2026-06-30,1,6,41,529,12,5364,true,false
2936,2142,1,2025-05-18,1,11,78,728,22,5365,true,false
2937,2143,2,2025-03-07,1,25,176,980,49,5369,true,false
2938,2144,1,2024-08-01,1,16,109,215,32,5371,true,false
2939,2144,1,2024-08-15,1,16,111,22,32,5372,true,false
2940,2147,1,2026-06-30,1,11,74,1140,21,5378,true,false
2941,2147,2,2026-06-30,1,11,76,1094,22,5380,true,false
2942,2148,1,2025-05-23,1,12,80,668,24,5381,true,false
2943,2149,2,2024-02-22,1,11,74,1153,21,5383,true,false
2944,2152,1,2024-07-25,1,24,168,1177,48,5388,true,false
2945,2153,2,2023-11-27,1,25,174,25,46,5389,true,false
2946,2153,2,2023-11-28,1,23,161,172,45,5391,true,false
2947,2154,1,2023-10-04,1,18,124,486,35,5392,true,false
2948,2154,1,2023-07-08,1,18,123,1051,35,5393,true,false
2949,2155,1,2025-03-29,1,7,46,1054,31,5395,true,false
2950,2156,1,2026-05-19,1,25,173,981,49,5396,true,false
2951,2156,2,2026-03-29,1,25,172,66,49,5397,true,false
2952,2156,1,2026-06-30,1,25,173,507,50,5398,true,false
2953,2157,1,2023-02-19,1,21,147,1067,50,5401,true,false
2954,2158,1,2023-11-27,1,6,40,952,11,5402,true,false
2955,2158,2,2023-12-01,1,6,39,895,12,5403,true,false
2956,2158,1,2023-11-17,1,9,64,1049,11,5404,true,false
2957,2158,1,2023-09-01,1,6,41,625,11,5405,true,false
2958,2159,2,2024-04-07,1,24,166,953,47,5406,true,false
2959,2159,1,2024-05-29,1,21,145,758,47,5407,true,false
2960,2160,1,2026-06-30,1,3,19,830,6,5408,true,false
2961,2161,1,2025-09-14,1,6,38,351,11,5411,true,false
2962,2162,1,2023-07-03,1,4,24,112,8,5412,true,false
2963,2163,1,2026-06-01,1,12,81,155,23,5414,true,false
2964,2164,1,2023-06-07,1,21,145,981,41,5417,true,false
2965,2164,1,2023-06-03,1,21,147,1101,42,5418,true,false
2966,2165,1,2024-04-22,1,14,98,1140,28,5419,true,false
2967,2167,1,2025-07-15,1,23,162,1148,18,5423,true,false
2968,2168,1,2026-06-30,1,23,160,531,46,5425,true,false
2969,2168,2,2026-06-30,1,23,161,402,45,5426,true,false
2970,2169,1,2024-07-22,1,6,41,886,12,5428,true,false
2971,2170,1,2026-06-30,1,29,201,239,13,5429,true,false
2972,2171,1,2024-08-16,1,5,36,179,9,5431,true,false
2973,2171,1,2024-05-14,1,5,32,22,10,5432,true,false
2974,2171,1,2024-04-05,1,5,32,934,10,5433,true,false
2975,2172,1,2026-05-23,1,18,124,302,46,5434,true,false
2976,2172,1,2026-06-30,1,23,158,1146,46,5435,true,false
2977,2173,1,2023-09-17,1,9,64,197,4,5438,true,false
2978,2173,1,2023-08-18,1,2,10,947,4,5439,true,false
2979,2174,2,2025-07-20,1,7,45,289,14,5440,true,false
2980,2175,2,2023-07-16,1,4,24,389,7,5442,true,false
2981,2177,1,2025-11-07,1,13,87,430,25,5449,true,false
2982,2180,2,2024-05-31,1,16,110,348,34,5452,true,false
2983,2182,1,2025-04-19,1,28,196,531,56,5455,true,false
2984,2182,1,2025-03-26,1,28,192,503,56,5456,true,false
2985,2182,1,2025-01-25,1,29,202,715,55,5457,true,false
2986,2183,1,2024-03-12,1,10,70,768,19,5459,true,false
2987,2183,1,2024-02-28,1,25,171,959,20,5460,true,false
2988,2183,1,2024-04-19,1,10,69,461,19,5462,true,true
2989,2184,1,2026-04-08,1,24,168,786,47,5463,true,false
2990,2185,2,2025-10-07,1,2,12,697,3,5464,true,false
2991,2186,1,2026-06-30,1,29,200,178,58,5467,true,false
2992,2186,1,2026-06-22,1,29,203,929,57,5468,true,false
2993,2187,1,2025-02-02,1,13,90,983,26,5472,true,false
2994,2189,2,2024-04-23,1,23,161,117,45,5476,true,false
2995,2189,1,2024-05-25,1,23,157,9,45,5477,true,false
2996,2190,2,2023-04-20,1,1,6,203,2,5478,true,false
2997,2191,1,2023-06-04,1,1,4,1143,2,5479,true,false
2998,2192,1,2023-07-28,1,15,101,63,29,5482,true,false
2999,2193,1,2024-05-27,1,23,161,741,46,5485,true,false
3000,2193,1,2024-06-19,1,23,162,372,45,5488,true,false
3001,2194,1,2025-07-02,1,11,75,848,22,5492,true,false
3002,2195,1,2024-02-17,1,24,165,74,47,5493,true,false
3003,2197,1,2025-09-07,1,14,96,33,29,5497,true,false
3004,2197,2,2025-09-27,1,15,104,531,30,5498,true,false
3005,2198,1,2023-03-12,1,5,35,433,43,5500,true,false
3006,2198,1,2023-06-30,1,22,152,4,44,5501,true,false
3007,2198,2,2023-02-22,1,30,209,923,44,5502,true,false
3008,2198,1,2023-06-15,1,22,152,588,44,5503,true,false
3009,2199,1,2025-10-12,1,15,105,691,29,5505,true,false
3010,2199,1,2025-12-03,1,15,102,722,30,5506,true,false
3011,2201,1,2026-04-27,1,24,167,1152,27,5508,true,false
3012,2201,1,2026-05-09,1,14,99,12,28,5509,true,false
3013,2202,1,2023-11-11,1,15,106,881,29,5510,true,false
3014,2203,2,2024-07-27,1,2,15,11,4,5511,true,false
3015,2203,1,2024-03-20,1,2,14,535,4,5512,true,false
3016,2203,1,2024-05-04,1,2,14,320,4,5513,true,false
3017,2203,2,2024-05-11,1,2,13,1023,4,5514,true,false
3018,2204,1,2025-09-09,1,30,209,570,31,5516,true,false
3019,2205,2,2024-06-23,1,22,153,336,44,5519,true,false
3020,2207,1,2023-06-14,1,28,196,804,56,5522,true,false
3021,2208,1,2024-06-19,1,29,204,588,57,5524,true,false
3022,2209,1,2025-09-24,1,8,52,178,17,5528,true,false
3023,2211,2,2025-06-06,1,23,159,310,46,5532,true,false
3024,2212,1,2023-07-19,1,6,40,141,12,5535,true,false
3025,2212,2,2023-07-30,1,6,39,1167,11,5536,true,false
3026,2212,1,2023-09-26,1,6,38,800,11,5537,true,false
3027,2214,2,2025-04-12,1,15,106,635,29,5539,true,false
3028,2215,1,2026-03-13,1,4,28,905,8,5542,true,false
3029,2215,1,2026-04-17,1,4,25,178,8,5543,true,false
3030,2216,2,2023-06-14,1,20,141,900,40,5544,true,false
3031,2217,1,2025-06-15,1,9,62,169,18,5546,true,false
3032,2219,1,2024-04-29,1,28,196,1164,55,5552,true,false
3033,2221,1,2025-07-23,1,10,71,67,20,5554,true,false
3034,2222,2,2025-07-03,1,2,15,510,3,5556,true,false
3035,2223,1,2025-01-16,1,11,77,863,22,5557,true,false
3036,2224,1,2024-07-13,1,26,178,1146,52,5558,true,false
3037,2224,2,2024-03-05,1,26,178,343,52,5561,true,false
3038,2225,1,2024-07-19,1,5,36,551,10,5562,true,false
3039,2226,1,2023-03-21,1,29,202,1010,57,5564,true,false
3040,2227,1,2023-07-26,1,30,207,223,60,5567,true,false
3041,2227,1,2023-03-01,1,30,208,756,59,5568,true,false
3042,2228,1,2024-10-16,1,23,157,572,29,5570,true,false
3043,2228,2,2024-07-10,1,15,106,928,30,5571,true,false
3044,2229,1,2025-07-26,1,20,141,651,40,5572,true,false
3045,2229,1,2025-08-12,1,20,141,63,39,5573,true,false
3046,2230,1,2024-05-13,1,3,21,741,5,5574,true,false
3047,2230,1,2024-05-17,1,3,20,572,5,5576,true,false
3048,2231,1,2026-03-19,1,31,214,849,61,5578,true,false
3049,2232,1,2023-06-14,1,9,60,734,17,5579,true,false
3050,2233,1,2023-05-01,1,2,11,794,4,5581,true,false
3051,2233,1,2023-05-04,1,2,11,42,3,5582,true,false
3052,2235,1,2023-04-21,1,27,190,35,54,5587,true,false
3053,2235,1,2023-04-22,1,27,190,163,54,5588,true,false
3054,2237,1,2023-03-27,1,8,56,232,16,5594,true,false
3055,2237,1,2023-03-21,1,1,5,561,16,5595,true,false
3056,2238,1,2024-12-18,1,8,52,872,16,5596,true,false
3057,2240,1,2025-03-22,1,8,57,420,15,5599,true,false
3058,2240,2,2025-06-05,1,8,55,683,15,5602,true,false
3059,2241,1,2024-03-27,1,7,47,132,41,5604,true,true
3060,2241,1,2024-06-12,1,21,144,49,42,5605,true,false
3061,2242,1,2025-05-31,1,8,55,712,15,5609,true,false
3062,2243,1,2026-06-20,1,13,92,928,26,5610,true,false
3063,2244,2,2025-09-19,1,23,161,338,45,5613,true,false
3064,2245,2,2023-05-19,1,29,202,7,58,5614,true,false
3065,2245,1,2023-08-21,1,29,201,102,58,5615,true,false
3066,2246,2,2023-04-08,1,3,22,1022,5,5616,true,false
3067,2246,1,2023-07-01,1,3,19,29,6,5617,true,false
3068,2246,1,2023-04-18,1,3,21,387,5,5618,true,false
3069,2247,1,2026-05-05,1,24,165,1143,47,5620,true,false
3070,2247,1,2026-06-30,1,24,168,642,47,5621,true,false
3071,2247,1,2026-05-10,1,24,167,634,48,5622,true,false
3072,2248,2,2024-09-09,1,6,42,988,11,5623,true,false
3073,2248,1,2024-06-03,1,6,41,835,11,5624,true,false
3074,2250,1,2025-04-19,1,8,56,22,15,5627,true,false
3075,2251,2,2024-04-12,1,14,99,857,27,5631,true,false
3076,2251,1,2024-07-14,1,14,97,1153,27,5632,true,false
3077,2253,1,2024-12-10,1,31,215,535,62,5635,true,false
3078,2253,1,2024-07-12,1,31,218,570,61,5636,true,false
3079,2254,1,2025-06-30,1,28,193,881,56,5640,true,false
3080,2255,2,2024-09-08,1,15,106,932,29,5641,true,false
3081,2255,2,2024-11-10,1,15,101,76,29,5642,true,false
3082,2255,1,2024-08-09,1,15,102,155,29,5644,true,false
3083,2257,1,2026-06-30,1,19,133,756,37,5646,true,false
3084,2257,1,2026-06-30,1,25,176,815,37,5647,true,false
3085,2259,1,2024-07-03,1,10,67,852,20,5651,true,false
3086,2259,1,2024-05-28,1,10,68,1162,20,5652,true,false
3087,2259,1,2024-05-20,1,10,67,1094,20,5653,true,false
3088,2260,1,2023-12-07,1,28,196,206,55,5654,true,false
3089,2261,1,2023-06-17,1,13,88,202,26,5655,true,false
3090,2261,1,2023-10-07,1,13,92,1101,25,5656,true,false
3091,2261,1,2023-08-28,1,13,89,971,25,5657,true,false
3092,2262,1,2023-07-18,1,19,131,242,37,5658,true,false
3093,2263,1,2026-06-30,1,6,40,953,11,5659,true,false
3094,2263,2,2026-06-30,1,6,41,141,11,5661,true,false
3095,2265,1,2025-06-29,1,16,108,852,32,5664,true,false
3096,2265,1,2025-05-04,1,6,38,750,31,5666,true,false
3097,2266,1,2026-06-30,1,31,213,539,61,5670,true,false
3098,2268,1,2023-05-10,1,12,82,62,24,5674,true,true
3099,2269,1,2025-05-21,1,19,129,725,38,5675,true,false
3100,2269,1,2025-08-21,1,19,130,95,38,5676,true,false
3101,2270,1,2025-08-22,1,12,81,419,7,5679,true,false
3102,2271,2,2024-10-03,1,23,158,1185,45,5681,true,true
3103,2272,2,2023-06-13,1,27,190,771,54,5683,true,false
3104,2273,1,2024-06-29,1,1,5,243,1,5684,true,false
3105,2274,1,2026-06-11,1,18,123,309,35,5686,true,false
3106,2274,1,2026-04-06,1,18,123,1170,36,5688,true,false
3107,2275,2,2025-05-07,1,25,174,931,50,5689,true,false
3108,2275,1,2025-06-04,1,25,174,269,49,5690,true,false
3109,2275,1,2025-06-28,1,25,176,232,49,5691,true,false
3110,2276,1,2026-06-30,1,14,96,763,22,5693,true,false
3111,2276,2,2026-06-30,1,11,76,359,21,5694,true,false
3112,2277,1,2024-02-25,1,20,138,12,59,5696,true,false
3113,2278,1,2023-08-06,1,1,3,755,1,5697,true,false
3114,2279,1,2023-06-25,1,9,59,485,17,5702,true,false
3115,2280,1,2023-07-01,1,29,202,317,58,5705,true,false
3116,2281,1,2024-06-18,1,30,210,1121,61,5706,true,false
3117,2283,2,2026-06-30,1,30,208,480,59,5710,true,false
3118,2283,1,2026-06-30,1,30,211,41,59,5712,true,false
3119,2284,1,2024-07-13,1,3,17,464,5,5714,true,false
3120,2284,1,2024-07-01,1,3,20,751,6,5715,true,false
3121,2285,1,2025-10-27,1,22,150,177,1,5717,true,false
3122,2285,1,2025-08-14,1,1,4,490,1,5718,true,false
3123,2286,1,2024-10-15,1,15,101,691,30,5720,true,false
3124,2286,1,2024-11-14,1,15,102,74,30,5721,true,false
3125,2287,1,2025-09-23,1,26,183,127,51,5722,true,false
3126,2288,1,2024-11-29,1,16,108,333,32,5727,true,false
3127,2289,1,2026-04-10,1,31,215,487,61,5729,true,false
3128,2290,1,2024-04-06,1,14,98,1121,27,5730,true,false
3129,2290,1,2024-04-28,1,14,96,1143,28,5731,true,false
3130,2291,1,2024-08-20,1,11,75,683,21,5732,true,false
3131,2291,1,2024-06-30,1,11,78,931,22,5733,true,false
3132,2292,1,2026-05-14,1,7,45,673,14,5734,true,false
3133,2293,1,2023-09-29,1,17,116,383,34,5735,true,false
3134,2294,1,2025-08-08,1,22,152,823,44,5739,true,false
3135,2296,1,2024-06-06,1,13,89,648,26,5743,true,false
3136,2297,1,2025-03-30,1,3,20,570,5,5745,true,false
3137,2297,1,2025-04-07,1,26,182,134,5,5746,true,false
3138,2298,1,2025-04-08,1,17,120,272,34,5747,true,false
3139,2300,1,2024-08-12,1,1,3,831,1,5752,true,false
3140,2300,1,2024-06-09,1,1,4,953,1,5754,true,false
3141,2301,1,2024-08-30,1,12,82,36,38,5755,true,false
3142,2301,2,2024-09-03,1,19,129,848,37,5756,true,false
3143,2303,1,2024-09-08,1,14,94,739,23,5758,true,false
3144,2303,1,2024-10-26,1,12,83,702,24,5759,true,false
3145,2304,1,2024-07-29,1,1,7,831,1,5760,true,false
3146,2305,2,2026-06-30,1,31,216,1200,62,5763,true,false
3147,2306,1,2024-09-26,1,12,82,252,24,5766,true,false
3148,2306,1,2024-07-26,1,12,82,372,23,5767,true,false
3149,2307,2,2026-06-30,1,25,173,814,50,5769,true,false
3150,2307,2,2026-06-08,1,25,171,238,50,5770,true,false
3151,2307,1,2026-06-30,1,25,176,1155,50,5771,true,false
3152,2309,1,2026-06-26,1,31,215,1200,35,5775,true,false
3153,2310,2,2024-08-08,1,16,109,511,31,5776,true,false
3154,2310,2,2024-11-10,1,16,113,940,32,5777,true,false
3155,2311,1,2025-06-21,1,27,185,468,36,5778,true,false
3156,2312,1,2024-04-27,1,23,159,374,9,5780,true,false
3157,2315,1,2025-09-07,1,25,176,743,49,5783,true,true
3158,2317,1,2023-03-12,1,13,87,422,25,5785,true,false
3159,2317,1,2023-03-14,1,18,123,640,26,5786,true,false
3160,2317,1,2023-06-30,1,13,88,163,25,5787,true,false
3161,2319,1,2026-04-29,1,5,36,1199,9,5791,true,false
3162,2320,1,2026-06-24,1,24,167,359,8,5792,true,false
3163,2320,1,2026-06-30,1,4,26,347,8,5793,true,false
3164,2321,2,2026-06-30,1,20,140,1152,39,5794,true,false
3165,2321,2,2026-06-30,1,27,185,835,39,5796,true,false
3166,2322,1,2023-09-05,1,8,56,73,16,5798,true,false
3167,2323,2,2023-06-05,1,7,48,396,13,5801,true,false
3168,2324,1,2025-06-11,1,16,108,179,32,5804,true,false
3169,2325,1,2024-06-22,1,27,189,901,53,5805,true,false
3170,2326,1,2026-06-30,1,27,185,224,54,5807,true,false
3171,2326,1,2026-06-30,1,27,188,173,54,5808,true,false
3172,2326,2,2026-04-30,1,27,185,482,54,5810,true,false
3173,2327,1,2026-06-30,1,16,112,971,32,5811,true,false
3174,2327,1,2026-04-30,1,16,112,957,31,5812,true,false
3175,2328,1,2024-03-04,1,13,90,575,26,5813,true,false
3176,2328,2,2024-06-28,1,13,87,651,25,5814,true,false
3177,2329,1,2024-05-22,1,2,11,382,3,5815,true,false
3178,2329,1,2024-09-01,1,2,14,750,3,5817,true,false
3179,2330,2,2025-01-09,1,4,24,588,7,5818,true,false
3180,2330,2,2025-05-24,1,4,27,1062,7,5819,true,false
3181,2331,1,2025-09-03,1,5,35,25,10,5820,true,false
3182,2331,1,2025-07-05,1,5,35,1129,9,5821,true,false
3183,2332,1,2024-09-30,1,25,176,847,49,5823,true,false
3184,2332,1,2024-09-09,1,8,55,488,50,5824,true,false
3185,2332,1,2024-09-01,1,25,172,786,50,5825,true,false
3186,2333,1,2026-06-30,1,14,96,588,28,5826,true,false
3187,2334,2,2023-04-04,1,6,38,42,12,5828,true,false
3188,2335,1,2025-07-26,1,15,102,930,30,5829,true,false
3189,2335,1,2025-09-21,1,2,10,852,30,5831,true,false
3190,2336,1,2026-06-30,1,27,190,487,54,5832,true,false
3191,2336,1,2026-06-30,1,27,188,229,53,5834,true,false
3192,2337,1,2023-07-02,1,18,127,375,36,5836,true,false
3193,2337,1,2023-04-05,1,18,123,1153,36,5838,true,false
3194,2338,1,2026-06-22,1,13,87,816,25,5840,true,true
3195,2338,1,2026-06-02,1,13,91,1059,25,5842,true,false
3196,2341,1,2024-09-02,1,26,178,792,51,5846,true,false
3197,2341,1,2024-07-29,1,26,181,986,51,5847,true,false
3198,2342,2,2025-06-20,1,21,147,308,41,5849,true,false
3199,2344,1,2026-06-24,1,3,21,41,6,5851,true,false
3200,2344,1,2026-05-09,1,3,20,147,5,5853,true,false
3201,2345,1,2023-08-23,1,8,52,838,15,5854,true,false
3202,2346,2,2023-03-04,1,4,28,588,7,5856,true,false
3203,2346,1,2023-06-13,1,4,29,310,8,5858,true,false
3204,2347,1,2026-04-09,1,16,113,127,32,5861,true,false
3205,2349,1,2026-06-30,1,22,155,755,43,5864,true,false
3206,2349,1,2026-06-30,1,22,154,816,43,5865,true,false
3207,2349,1,2026-06-30,1,22,153,1158,43,5866,true,false
3208,2352,1,2024-06-24,1,14,96,215,28,5869,true,false
3209,2352,1,2024-08-16,1,14,98,1091,27,5870,true,false
3210,2353,1,2026-01-30,1,14,97,1031,28,5871,true,false
3211,2354,1,2023-08-20,1,20,138,252,40,5873,true,false
3212,2356,1,2023-02-24,1,21,147,973,41,5879,true,false
3213,2357,1,2023-09-14,1,11,78,527,21,5880,true,false
3214,2357,1,2023-09-12,1,11,78,70,22,5881,true,false
3215,2357,1,2023-11-06,1,11,74,652,22,5883,true,false
3216,2358,1,2026-06-30,1,19,133,57,38,5884,true,false
3217,2358,1,2026-06-30,1,19,131,242,37,5885,true,false
3218,2359,2,2026-06-30,1,17,119,739,33,5887,true,false
3219,2359,1,2026-06-10,1,17,116,181,34,5889,true,false
3220,2362,1,2024-09-04,1,6,40,603,12,5892,true,false
3221,2365,1,2023-02-23,1,11,75,30,22,5899,true,false
3222,2365,1,2023-02-10,1,1,3,1114,21,5901,true,false
3223,2366,1,2026-04-18,1,19,129,383,37,5905,true,false
3224,2367,1,2026-06-30,1,28,197,193,56,5906,true,false
3225,2368,1,2026-06-30,1,23,157,996,45,5911,true,false
3226,2369,1,2026-06-30,1,26,180,223,52,5912,true,false
3227,2369,1,2026-06-30,1,26,183,252,51,5913,true,false
3228,2371,1,2023-10-22,1,30,210,256,60,5919,true,false
3229,2371,1,2023-09-21,1,12,85,1049,59,5920,true,false
3230,2371,1,2023-07-21,1,30,208,133,60,5921,true,false
3231,2372,2,2025-03-19,1,24,167,219,47,5922,true,false
3232,2373,1,2025-03-21,1,9,61,245,17,5926,true,false
3233,2374,1,2024-04-11,1,11,77,955,22,5927,true,false
3234,2375,2,2023-03-17,1,15,105,650,30,5931,true,false
3235,2375,1,2023-06-25,1,15,104,62,30,5932,true,false
3236,2375,1,2023-08-13,1,15,104,125,30,5934,true,false
3237,2376,2,2023-05-31,1,26,178,232,51,5936,true,false
3238,2377,1,2026-06-24,1,4,29,62,7,5937,true,false
3239,2379,2,2026-05-30,1,12,82,19,23,5940,true,false
3240,2380,1,2023-11-23,1,1,7,522,1,5941,true,false
3241,2381,1,2025-03-09,1,24,169,750,47,5943,true,false
3242,2382,1,2023-10-06,1,16,112,177,31,5944,true,false
3243,2382,1,2023-09-09,1,16,111,1004,31,5946,true,false
3244,2383,1,2026-06-30,1,27,190,172,54,5948,true,false
3245,2383,1,2026-06-30,1,27,186,392,53,5949,true,false
3246,2383,1,2026-06-30,1,27,187,856,54,5950,true,false
3247,2384,1,2026-06-30,1,22,155,338,43,5951,true,false
3248,2384,1,2026-06-30,1,22,152,973,44,5952,true,false
3249,2384,1,2026-06-30,1,22,151,947,44,5953,true,false
3250,2384,2,2026-06-30,1,13,90,692,43,5954,true,false
3251,2385,1,2026-05-02,1,3,17,1071,9,5955,true,false
3252,2385,1,2026-06-30,1,20,137,551,10,5956,true,false
3253,2385,1,2026-06-30,1,5,36,338,10,5957,true,false
3254,2386,1,2023-10-05,1,23,161,1085,46,5959,true,false
3255,2386,2,2023-08-13,1,23,160,353,45,5960,true,false
3256,2386,1,2023-06-17,1,3,22,929,46,5961,true,false
3257,2387,2,2023-07-05,1,10,66,419,19,5963,true,false
3258,2389,1,2026-06-30,1,3,22,105,6,5965,true,false
3259,2390,1,2026-02-22,1,12,80,654,23,5966,true,false
3260,2390,2,2026-04-16,1,12,85,828,24,5967,true,false
3261,2391,1,2024-07-09,1,4,24,728,7,5969,true,false
3262,2393,1,2024-10-21,1,9,61,67,18,5972,true,false
3263,2394,2,2023-08-27,1,4,29,333,8,5974,true,false
3264,2394,2,2023-05-12,1,4,24,650,7,5975,true,false
3265,2396,1,2023-05-23,1,20,137,215,8,5977,true,true
3266,2396,1,2023-10-14,1,4,25,351,7,5979,true,false
3267,2396,1,2023-07-05,1,4,26,8,7,5980,true,false
3268,2398,1,2023-09-14,1,12,80,1101,24,5983,true,false
3269,2398,2,2023-08-18,1,12,85,670,24,5984,true,false
3270,2399,1,2025-08-21,1,10,66,1142,20,5985,true,false
3271,2399,1,2025-08-07,1,10,68,964,19,5986,true,false
3272,2400,1,2026-06-30,1,27,189,485,54,5987,true,false
3273,2400,1,2026-03-10,1,27,185,1168,54,5989,true,false
3274,2401,1,2025-03-06,1,19,130,137,37,5991,true,false
3275,2402,1,2023-11-21,1,2,10,490,3,5993,true,false
3276,2402,1,2023-12-03,1,2,10,792,3,5994,true,false
3277,2403,1,2026-06-11,1,5,34,866,9,5995,true,false
3278,2403,2,2026-03-30,1,1,5,545,9,5996,true,false
3279,2404,2,2024-08-04,1,25,176,712,49,5997,true,false
3280,2405,1,2023-02-20,1,14,97,1042,28,6000,true,false
3281,2405,1,2023-06-25,1,14,96,437,27,6001,true,false
3282,2406,2,2024-03-12,1,18,127,239,38,6003,true,false
3283,2407,1,2024-09-07,1,7,46,616,14,6006,true,false
3284,2408,2,2024-05-09,1,20,141,280,39,6008,true,false
3285,2409,1,2025-03-08,1,21,143,190,41,6009,true,false
3286,2411,1,2023-08-14,1,30,208,957,60,6011,true,false
3287,2412,1,2024-05-30,1,2,12,450,3,6014,true,false
3288,2413,1,2025-07-21,1,22,155,998,43,6017,true,false
3289,2413,1,2025-04-27,1,24,166,876,44,6018,true,false
3290,2414,1,2024-05-01,1,24,168,972,48,6019,true,false
